,@oku-ui/toolbar@v0.6.2,@oku-ui,toolbar,v0.6.2,N/A
,@oku-ui/tooltip@v0.6.2,@oku-ui,tooltip,v0.6.2,N/A
,@oku-ui/use-composable@v0.6.2,@oku-ui,use-composable,v0.6.2,N/A
20 September Shai Hulud + Crowdstrike + Mass Exploit - Consolidation,@oku-ui/utils@v0.6.2,@oku-ui,utils,v0.6.2,PREVOUS REPORT
,@oku-ui/visually-hidden@v0.6.2,@oku-ui,visually-hidden,v0.6.2,N/A
25-Nov,@orbitgtbelgium/mapbox-gl-draw-cut-polygon-mode@v2.0.5,@orbitgtbelgium,mapbox-gl-draw-cut-polygon-mode,v2.0.5,NEW FINDING
25-Nov,@orbitgtbelgium/mapbox-gl-draw-scale-rotate-mode@v1.1.1,@orbitgtbelgium,mapbox-gl-draw-scale-rotate-mode,v1.1.1,NEW FINDING
25-Nov,@orbitgtbelgium/orbit-components@v1.2.9,@orbitgtbelgium,orbit-components,v1.2.9,NEW FINDING
25-Nov,@orbitgtbelgium/time-slider@v1.0.187,@orbitgtbelgium,time-slider,v1.0.187,NEW FINDING
,@osmanekrem/bmad@v1.0.6,@osmanekrem,bmad,v1.0.6,N/A
25-Nov,@osmanekrem/error-handler@v1.2.2,@osmanekrem,error-handler,v1.2.2,NEW FINDING
25-Nov,@pergel/cli@v0.11.1,@pergel,cli,v0.11.1,NEW FINDING
,@pergel/module-box@v0.6.1,@pergel,module-box,v0.6.1,N/A
,@pergel/module-graphql@v0.6.1,@pergel,module-graphql,v0.6.1,N/A
,@pergel/module-ui@v0.0.9,@pergel,module-ui,v0.0.9,N/A
25-Nov,@pergel/nuxt@v0.25.5,@pergel,nuxt,v0.25.5,NEW FINDING
25-Nov,@posthog/agent@v1.24.1,@posthog,agent,v1.24.1,NEW FINDING
25-Nov,@posthog/ai@v7.1.2,@posthog,ai,v7.1.2,NEW FINDING
25-Nov,@posthog/automatic-cohorts-plugin@v0.0.8,@posthog,automatic-cohorts-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/bitbucket-release-tracker@v0.0.8,@posthog,bitbucket-release-tracker,v0.0.8,NEW FINDING
25-Nov,@posthog/cli@v0.5.15,@posthog,cli,v0.5.15,NEW FINDING
25-Nov,@posthog/clickhouse@v1.7.1,@posthog,clickhouse,v1.7.1,NEW FINDING
25-Nov,@posthog/core@v1.5.6,@posthog,core,v1.5.6,NEW FINDING
25-Nov,@posthog/currency-normalization-plugin@v0.0.8,@posthog,currency-normalization-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/customerio-plugin@v0.0.8,@posthog,customerio-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/databricks-plugin@v0.0.8,@posthog,databricks-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/drop-events-on-property-plugin@v0.0.8,@posthog,drop-events-on-property-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/event-sequence-timer-plugin@v0.0.8,@posthog,event-sequence-timer-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/filter-out-plugin@v0.0.8,@posthog,filter-out-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/first-time-event-tracker@v0.0.8,@posthog,first-time-event-tracker,v0.0.8,NEW FINDING
25-Nov,@posthog/geoip-plugin@v0.0.8,@posthog,geoip-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/github-release-tracking-plugin@v0.0.8,@posthog,github-release-tracking-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/gitub-star-sync-plugin@v0.0.8,@posthog,gitub-star-sync-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/heartbeat-plugin@v0.0.8,@posthog,heartbeat-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/hedgehog-mode@v0.0.42,@posthog,hedgehog-mode,v0.0.42,NEW FINDING
25-Nov,@posthog/icons@v0.36.1,@posthog,icons,v0.36.1,NEW FINDING
25-Nov,@posthog/ingestion-alert-plugin@v0.0.8,@posthog,ingestion-alert-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/intercom-plugin@v0.0.8,@posthog,intercom-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/kinesis-plugin@v0.0.8,@posthog,kinesis-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/laudspeaker-plugin@v0.0.8,@posthog,laudspeaker-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/lemon-ui@v0.0.1,@posthog,lemon-ui,v0.0.1,NEW FINDING
25-Nov,@posthog/maxmind-plugin@v0.1.6,@posthog,maxmind-plugin,v0.1.6,NEW FINDING
25-Nov,@posthog/migrator3000-plugin@v0.0.8,@posthog,migrator3000-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/netdata-event-processing@v0.0.8,@posthog,netdata-event-processing,v0.0.8,NEW FINDING
25-Nov,@posthog/nextjs@v0.0.3,@posthog,nextjs,v0.0.3,NEW FINDING
25-Nov,@posthog/nextjs-config@v1.5.1,@posthog,nextjs-config,v1.5.1,NEW FINDING
25-Nov,@posthog/nuxt@v1.2.9,@posthog,nuxt,v1.2.9,NEW FINDING
25-Nov,@posthog/pagerduty-plugin@v0.0.8,@posthog,pagerduty-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/piscina@v3.2.1,@posthog,piscina,v3.2.1,NEW FINDING
25-Nov,@posthog/plugin-contrib@v0.0.6,@posthog,plugin-contrib,v0.0.6,NEW FINDING
25-Nov,@posthog/plugin-server@v1.10.8,@posthog,plugin-server,v1.10.8,NEW FINDING
25-Nov,@posthog/plugin-unduplicates@v0.0.8,@posthog,plugin-unduplicates,v0.0.8,NEW FINDING
25-Nov,@posthog/postgres-plugin@v0.0.8,@posthog,postgres-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/rrdom@v0.0.31,@posthog,rrdom,v0.0.31,NEW FINDING
25-Nov,@posthog/rrweb@v0.0.31,@posthog,rrweb,v0.0.31,NEW FINDING
25-Nov,@posthog/rrweb-player@v0.0.31,@posthog,rrweb-player,v0.0.31,NEW FINDING
25-Nov,@posthog/rrweb-record@v0.0.31,@posthog,rrweb-record,v0.0.31,NEW FINDING
25-Nov,@posthog/rrweb-replay@v0.0.19,@posthog,rrweb-replay,v0.0.19,NEW FINDING
25-Nov,@posthog/rrweb-snapshot@v0.0.31,@posthog,rrweb-snapshot,v0.0.31,NEW FINDING
25-Nov,@posthog/rrweb-utils@v0.0.31,@posthog,rrweb-utils,v0.0.31,NEW FINDING
25-Nov,@posthog/sendgrid-plugin@v0.0.8,@posthog,sendgrid-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/siphash@v1.1.2,@posthog,siphash,v1.1.2,NEW FINDING
25-Nov,@posthog/snowflake-export-plugin@v0.0.8,@posthog,snowflake-export-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/taxonomy-plugin@v0.0.8,@posthog,taxonomy-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/twilio-plugin@v0.0.8,@posthog,twilio-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/twitter-followers-plugin@v0.0.8,@posthog,twitter-followers-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/url-normalizer-plugin@v0.0.8,@posthog,url-normalizer-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/variance-plugin@v0.0.8,@posthog,variance-plugin,v0.0.8,NEW FINDING
25-Nov,@posthog/web-dev-server@v1.0.5,@posthog,web-dev-server,v1.0.5,NEW FINDING
25-Nov,@posthog/wizard@v1.18.1,@posthog,wizard,v1.18.1,NEW FINDING
25-Nov,@posthog/zendesk-plugin@v0.0.8,@posthog,zendesk-plugin,v0.0.8,NEW FINDING
,@pradhumngautam/common-app@v1.0.2,@pradhumngautam,common-app,v1.0.2,N/A
,@productdevbook/animejs-vue@v0.2.1,@productdevbook,animejs-vue,v0.2.1,N/A
,@productdevbook/auth@v0.2.2,@productdevbook,auth,v0.2.2,N/A
,@productdevbook/chatwoot@v2.0.1,@productdevbook,chatwoot,v2.0.1,N/A
,@productdevbook/motion@v1.0.4,@productdevbook,motion,v1.0.4,N/A
,@productdevbook/ts-i18n@v1.4.2,@productdevbook,ts-i18n,v1.4.2,N/A
25-Nov,@pruthvi21/use-debounce@v1.0.3,@pruthvi21,use-debounce,v1.0.3,NEW FINDING
25-Nov,@quick-start-soft/quick-document-translator@v1.4.2511142126,@quick-start-soft,quick-document-translator,v1.4.2511142126,NEW FINDING
25-Nov,@quick-start-soft/quick-git-clean-markdown@v1.4.2511142126,@quick-start-soft,quick-git-clean-markdown,v1.4.2511142126,NEW FINDING
25-Nov,@quick-start-soft/quick-markdown@v1.4.2511142126,@quick-start-soft,quick-markdown,v1.4.2511142126,NEW FINDING
25-Nov,@quick-start-soft/quick-markdown-compose@v1.4.2506300029,@quick-start-soft,quick-markdown-compose,v1.4.2506300029,NEW FINDING
25-Nov,@quick-start-soft/quick-markdown-image@v1.4.2511142126,@quick-start-soft,quick-markdown-image,v1.4.2511142126,NEW FINDING
25-Nov,@quick-start-soft/quick-markdown-print@v1.4.2511142126,@quick-start-soft,quick-markdown-print,v1.4.2511142126,NEW FINDING
25-Nov,@quick-start-soft/quick-markdown-translator@v1.4.2509202331,@quick-start-soft,quick-markdown-translator,v1.4.2509202331,NEW FINDING
25-Nov,@quick-start-soft/quick-remove-image-background@v1.4.2511142126,@quick-start-soft,quick-remove-image-background,v1.4.2511142126,NEW FINDING
25-Nov,@quick-start-soft/quick-task-refine@v1.4.2511142126,@quick-start-soft,quick-task-refine,v1.4.2511142126,NEW FINDING
,@relyt/claude-context-core@v0.1.1,@relyt,claude-context-core,v0.1.1,N/A
,@relyt/claude-context-mcp@v0.1.1,@relyt,claude-context-mcp,v0.1.1,N/A
,@relyt/mcp-server-relytone@v0.0.3,@relyt,mcp-server-relytone,v0.0.3,N/A
,@seezo/sdr-mcp-server@v0.0.5,@seezo,sdr-mcp-server,v0.0.5,N/A
25-Nov,@seung-ju/next@v0.0.2,@seung-ju,next,v0.0.2,NEW FINDING
25-Nov,@seung-ju/openapi-generator@v0.0.4,@seung-ju,openapi-generator,v0.0.4,NEW FINDING
25-Nov,@seung-ju/react-hooks@v0.0.2,@seung-ju,react-hooks,v0.0.2,NEW FINDING
25-Nov,@seung-ju/react-native-action-sheet@v0.2.1,@seung-ju,react-native-action-sheet,v0.2.1,NEW FINDING
,@silgi/better-auth@v0.8.1,@silgi,better-auth,v0.8.1,N/A
,@silgi/drizzle@v0.8.4,@silgi,drizzle,v0.8.4,N/A
,@silgi/ecosystem@v0.7.6,@silgi,ecosystem,v0.7.6,N/A
20 September Shai Hulud + Crowdstrike + Mass Exploit - Consolidation,@silgi/graphql@v0.7.15,@silgi,graphql,v0.7.15,PREVOUS REPORT
,@silgi/module-builder@v0.8.8,@silgi,module-builder,v0.8.8,N/A
20 September Shai Hulud + Crowdstrike + Mass Exploit - Consolidation,@silgi/openapi@v0.7.4,@silgi,openapi,v0.7.4,PREVOUS REPORT
,@silgi/permission@v0.6.8,@silgi,permission,v0.6.8,N/A
,@silgi/ratelimit@v0.2.1,@silgi,ratelimit,v0.2.1,N/A
20 September Shai Hulud + Crowdstrike + Mass Exploit - Consolidation,@silgi/scalar@v0.6.2,@silgi,scalar,v0.6.2,PREVOUS REPORT
,@silgi/yoga@v0.7.1,@silgi,yoga,v0.7.1,N/A
,@sme-ui/aoma-vevasound-metadata-lib@v0.1.3,@sme-ui,aoma-vevasound-metadata-lib,v0.1.3,N/A
25-Nov,@strapbuild/react-native-date-time-picker@v2.0.4,@strapbuild,react-native-date-time-picker,v2.0.4,NEW FINDING
25-Nov,@strapbuild/react-native-perspective-image-cropper@v0.4.15,@strapbuild,react-native-perspective-image-cropper,v0.4.15,NEW FINDING
25-Nov,@strapbuild/react-native-perspective-image-cropper-2@v0.4.7,@strapbuild,react-native-perspective-image-cropper-2,v0.4.7,NEW FINDING
25-Nov,@strapbuild/react-native-perspective-image-cropper-poojan31@v0.4.6,@strapbuild,react-native-perspective-image-cropper-poojan31,v0.4.6,NEW FINDING
,@suraj_h/medium-common@v1.0.5,@suraj_h,medium-common,v1.0.5,N/A
25-Nov,@thedelta/eslint-config@v1.0.2,@thedelta,eslint-config,v1.0.2,NEW FINDING
,@trackstar/angular-trackstar-link@v1.0.2,@trackstar,angular-trackstar-link,v1.0.2,N/A
,@trackstar/react-trackstar-link@v2.0.21,@trackstar,react-trackstar-link,v2.0.21,N/A
,@trackstar/react-trackstar-link-upgrade@v1.1.10,@trackstar,react-trackstar-link-upgrade,v1.1.10,N/A
,@trackstar/test-angular-package@v0.0.9,@trackstar,test-angular-package,v0.0.9,N/A
,@trackstar/test-package@v1.1.5,@trackstar,test-package,v1.1.5,N/A
25-Nov,@trefox/sleekshop-js@v0.1.6,@trefox,sleekshop-js,v0.1.6,NEW FINDING
25-Nov,@trigo/atrix@v7.0.1,@trigo,atrix,v7.0.1,NEW FINDING
25-Nov,@trigo/atrix-acl@v4.0.2,@trigo,atrix-acl,v4.0.2,NEW FINDING
25-Nov,@trigo/atrix-elasticsearch@v2.0.1,@trigo,atrix-elasticsearch,v2.0.1,NEW FINDING
25-Nov,@trigo/atrix-mongoose@v1.0.2,@trigo,atrix-mongoose,v1.0.2,NEW FINDING
25-Nov,@trigo/atrix-orientdb@v1.0.2,@trigo,atrix-orientdb,v1.0.2,NEW FINDING
25-Nov,@trigo/atrix-postgres@v1.0.3,@trigo,atrix-postgres,v1.0.3,NEW FINDING
25-Nov,@trigo/atrix-pubsub@v4.0.3,@trigo,atrix-pubsub,v4.0.3,NEW FINDING
25-Nov,@trigo/atrix-redis@v1.0.2,@trigo,atrix-redis,v1.0.2,NEW FINDING
25-Nov,@trigo/atrix-soap@v1.0.2,@trigo,atrix-soap,v1.0.2,NEW FINDING
25-Nov,@trigo/atrix-swagger@v3.0.1,@trigo,atrix-swagger,v3.0.1,NEW FINDING
25-Nov,@trigo/bool-expressions@v4.1.3,@trigo,bool-expressions,v4.1.3,NEW FINDING
25-Nov,@trigo/eslint-config-trigo@v3.3.1,@trigo,eslint-config-trigo,v3.3.1,NEW FINDING
25-Nov,@trigo/fsm@v3.4.2,@trigo,fsm,v3.4.2,NEW FINDING
25-Nov,@trigo/hapi-auth-signedlink@v1.3.1,@trigo,hapi-auth-signedlink,v1.3.1,NEW FINDING
25-Nov,@trigo/jsdt@v0.2.1,@trigo,jsdt,v0.2.1,NEW FINDING
25-Nov,@trigo/keycloak-api@v1.3.1,@trigo,keycloak-api,v1.3.1,NEW FINDING
25-Nov,@trigo/node-soap@v0.5.4,@trigo,node-soap,v0.5.4,NEW FINDING
25-Nov,@trigo/pathfinder-ui-css@v0.1.1,@trigo,pathfinder-ui-css,v0.1.1,NEW FINDING
25-Nov,@trigo/trigo-hapijs@v5.0.1,@trigo,trigo-hapijs,v5.0.1,NEW FINDING
,@trpc-rate-limiter/cloudflare@v0.1.4,@trpc-rate-limiter,cloudflare,v0.1.4,N/A
,@trpc-rate-limiter/hono@v0.1.4,@trpc-rate-limiter,hono,v0.1.4,N/A
25-Nov,@varsityvibe/api-client@v1.3.37,@varsityvibe,api-client,v1.3.37,NEW FINDING
20 September Shai Hulud + Crowdstrike + Mass Exploit - Consolidation,@varsityvibe/utils@v5.0.6,@varsityvibe,utils,v5.0.6,PREVOUS REPORT
25-Nov,@viapip/eslint-config@v0.2.4,@viapip,eslint-config,v0.2.4,NEW FINDING
,@vishadtyagi/full-year-calendar@v0.1.11,@vishadtyagi,full-year-calendar,v0.1.11,N/A
,@vucod/email@v0.0.3,@vucod,email,v0.0.3,N/A
,02-echo@v0.0.7,,02-echo,v0.0.7,N/A
,ai-crowl-shield@v1.0.7,,ai-crowl-shield,v1.0.7,N/A
25-Nov,arc-cli-fc@v1.0.1,,arc-cli-fc,v1.0.1,NEW FINDING
,asciitranslator@v1.0.3,,asciitranslator,v1.0.3,N/A
25-Nov,asyncapi-preview@v1.0.1,,asyncapi-preview,v1.0.1,NEW FINDING
25-Nov,asyncapi-preview@v1.0.2,,asyncapi-preview,v1.0.2,NEW FINDING
25-Nov,atrix@v1.0.1,,atrix,v1.0.1,NEW FINDING
25-Nov,atrix-mongoose@v1.0.1,,atrix-mongoose,v1.0.1,NEW FINDING
,automation_model@v1.0.491,,automation_model,v1.0.491,N/A
,avvvatars-vue@v1.1.2,,avvvatars-vue,v1.1.2,N/A
25-Nov,axios-builder@v1.2.1,,axios-builder,v1.2.1,NEW FINDING
,babel-preset-kinvey-flex-service@v0.1.1,,babel-preset-kinvey-flex-service,v0.1.1,N/A
25-Nov,benmostyn-frame-print@v1.0.1,,benmostyn-frame-print,v1.0.1,NEW FINDING
,best_gpio_controller@v1.0.10,,best_gpio_controller,v1.0.10,N/A
,better-auth-nuxt@v0.0.10,,better-auth-nuxt,v0.0.10,N/A
,better-queue-nedb@v0.1.5,,better-queue-nedb,v0.1.5,N/A
25-Nov,blinqio-executions-cli@v1.0.41,,blinqio-executions-cli,v1.0.41,NEW FINDING
,blob-to-base64@v1.0.3,,blob-to-base64,v1.0.3,N/A
25-Nov,bool-expressions@v0.1.2,,bool-expressions,v0.1.2,NEW FINDING
,buffered-interpolation-babylon6@v0.2.8,,buffered-interpolation-babylon6,v0.2.8,N/A
25-Nov,bun-plugin-httpfile@v0.1.1,,bun-plugin-httpfile,v0.1.1,NEW FINDING
25-Nov,bytes-to-x@v1.0.1,,bytes-to-x,v1.0.1,NEW FINDING
25-Nov,calc-loan-interest@v1.0.4,,calc-loan-interest,v1.0.4,NEW FINDING
25-Nov,capacitor-plugin-apptrackingios@v0.0.21,,capacitor-plugin-apptrackingios,v0.0.21,NEW FINDING
25-Nov,capacitor-plugin-purchase@v0.1.1,,capacitor-plugin-purchase,v0.1.1,NEW FINDING
25-Nov,capacitor-plugin-scgssigninwithgoogle@v0.0.5,,capacitor-plugin-scgssigninwithgoogle,v0.0.5,NEW FINDING
25-Nov,capacitor-purchase-history@v0.0.10,,capacitor-purchase-history,v0.0.10,NEW FINDING
25-Nov,capacitor-voice-recorder-wav@v6.0.3,,capacitor-voice-recorder-wav,v6.0.3,NEW FINDING
,ceviz@v0.0.5,,ceviz,v0.0.5,N/A
25-Nov,claude-token-updater@v1.0.3,,claude-token-updater,v1.0.3,NEW FINDING
,colors-regex@v2.0.1,,colors-regex,v2.0.1,N/A
25-Nov,command-irail@v0.5.4,,command-irail,v0.5.4,NEW FINDING
25-Nov,cpu-instructions@v0.0.14,,cpu-instructions,v0.0.14,NEW FINDING
,create-director-app@v0.1.1,,create-director-app,v0.1.1,N/A
25-Nov,create-glee-app@v0.2.2,,create-glee-app,v0.2.2,NEW FINDING
25-Nov,create-glee-app@v0.2.3,,create-glee-app,v0.2.3,NEW FINDING
,create-kinvey-flex-service@v0.2.1,,create-kinvey-flex-service,v0.2.1,N/A
,create-silgi@v0.3.1,,create-silgi,v0.3.1,N/A
25-Nov,crypto-addr-codec@v0.1.9,,crypto-addr-codec,v0.1.9,NEW FINDING
,css-dedoupe@v0.1.2,,css-dedoupe,v0.1.2,N/A
,csv-tool-cli@v1.2.1,,csv-tool-cli,v1.2.1,N/A
,dashboard-empty-state@v1.0.3,,dashboard-empty-state,v1.0.3,N/A
25-Nov,designstudiouiux@v1.0.1,,designstudiouiux,v1.0.1,NEW FINDING
25-Nov,devstart-cli@v1.0.6,,devstart-cli,v1.0.6,NEW FINDING
25-Nov,discord-bot-server@v0.1.2,,discord-bot-server,v0.1.2,NEW FINDING
,docusaurus-plugin-vanilla-extract@v1.0.3,,docusaurus-plugin-vanilla-extract,v1.0.3,N/A
,dont-go@v1.1.2,,dont-go,v1.1.2,N/A
25-Nov,dotnet-template@v0.0.3,,dotnet-template,v0.0.3,NEW FINDING
25-Nov,dotnet-template@v0.0.4,,dotnet-template,v0.0.4,NEW FINDING
25-Nov,drop-events-on-property-plugin@v0.0.2,,drop-events-on-property-plugin,v0.0.2,NEW FINDING
,easypanel-sdk@v0.3.2,,easypanel-sdk,v0.3.2,N/A
,electron-volt@v0.0.2,,electron-volt,v0.0.2,N/A
,email-deliverability-tester@v1.1.1,,email-deliverability-tester,v1.1.1,N/A
25-Nov,enforce-branch-name@v1.1.3,,enforce-branch-name,v1.1.3,NEW FINDING
,esbuild-plugin-brotli@v0.2.1,,esbuild-plugin-brotli,v0.2.1,N/A
,esbuild-plugin-eta@v0.1.1,,esbuild-plugin-eta,v0.1.1,N/A
,esbuild-plugin-httpfile@v0.4.1,,esbuild-plugin-httpfile,v0.4.1,N/A
,eslint-config-kinvey-flex-service@v0.1.1,,eslint-config-kinvey-flex-service,v0.1.1,N/A
,eslint-config-nitpicky@v4.0.1,,eslint-config-nitpicky,v4.0.1,N/A
25-Nov,eslint-config-trigo@v22.0.2,,eslint-config-trigo,v22.0.2,NEW FINDING
25-Nov,eslint-config-zeallat-base@v1.0.4,,eslint-config-zeallat-base,v1.0.4,NEW FINDING
25-Nov,ethereum-ens@v0.8.1,,ethereum-ens,v0.8.1,NEW FINDING
25-Nov,exact-ticker@v0.3.5,,exact-ticker,v0.3.5,NEW FINDING
25-Nov,expo-audio-session@v0.2.1,,expo-audio-session,v0.2.1,NEW FINDING
,expo-router-on-rails@v0.0.4,,expo-router-on-rails,v0.0.4,N/A
,express-starter-template@v1.0.10,,express-starter-template,v1.0.10,N/A
,expressos@v1.1.3,,expressos,v1.1.3,N/A
,firestore-search-engine@v1.2.3,,firestore-search-engine,v1.2.3,N/A
25-Nov,formik-error-focus@v2.0.1,,formik-error-focus,v2.0.1,NEW FINDING
25-Nov,formik-store@v1.0.1,,formik-store,v1.0.1,NEW FINDING
,frontity-starter-theme@v1.0.1,,frontity-starter-theme,v1.0.1,N/A
,gatsby-plugin-antd@v2.2.1,,gatsby-plugin-antd,v2.2.1,N/A
25-Nov,generator-meteor-stock@v0.1.6,,generator-meteor-stock,v0.1.6,NEW FINDING
,generator-ng-itobuz@v0.0.15,,generator-ng-itobuz,v0.0.15,N/A
25-Nov,get-them-args@v1.3.3,,get-them-args,v1.3.3,NEW FINDING
25-Nov,github-action-for-generator@v2.1.27,,github-action-for-generator,v2.1.27,NEW FINDING
25-Nov,github-action-for-generator@v2.1.28,,github-action-for-generator,v2.1.28,NEW FINDING
25-Nov,gitsafe@v1.0.5,,gitsafe,v1.0.5,NEW FINDING
25-Nov,go-template@v0.1.8,,go-template,v0.1.8,NEW FINDING
25-Nov,go-template@v0.1.9,,go-template,v0.1.9,NEW FINDING
25-Nov,hope-mapboxdraw@v0.1.1,,hope-mapboxdraw,v0.1.1,NEW FINDING
25-Nov,hopedraw@v1.0.3,,hopedraw,v1.0.3,NEW FINDING
,hover-design-prototype@v0.0.5,,hover-design-prototype,v0.0.5,N/A
,hyper-fullfacing@v1.0.3,,hyper-fullfacing,v1.0.3,N/A
25-Nov,hyperterm-hipster@v1.0.7,,hyperterm-hipster,v1.0.7,NEW FINDING
,ids-css@v1.5.1,,ids-css,v1.5.1,N/A
,ids-enterprise-mcp-server@v0.0.2,,ids-enterprise-mcp-server,v0.0.2,N/A
,ids-enterprise-ng@v20.1.6,,ids-enterprise-ng,v20.1.6,N/A
,ids-enterprise-typings@v20.1.6,,ids-enterprise-typings,v20.1.6,N/A
,insomnia-plugin-random-pick@v1.0.4,,insomnia-plugin-random-pick,v1.0.4,N/A
25-Nov,invo@v0.2.2,,invo,v0.2.2,NEW FINDING
25-Nov,iron-shield-miniapp@v0.0.2,,iron-shield-miniapp,v0.0.2,NEW FINDING
25-Nov,ito-button@v8.0.3,,ito-button,v8.0.3,NEW FINDING
25-Nov,itobuz-angular@v0.0.1,,itobuz-angular,v0.0.1,NEW FINDING
25-Nov,itobuz-angular-auth@v8.0.11,,itobuz-angular-auth,v8.0.11,NEW FINDING
,itobuz-angular-button@v8.0.11,,itobuz-angular-button,v8.0.11,N/A
,jaetut-varit-test@1.0.2,,jaetut-varit-test,1.0.2,N/A
25-Nov,jan-browser@v0.13.1,,jan-browser,v0.13.1,NEW FINDING
25-Nov,jsonsurge@v1.0.7,,jsonsurge,v1.0.7,NEW FINDING
25-Nov,just-toasty@v1.7.1,,just-toasty,v1.7.1,NEW FINDING
,kinetix-default-token-list@v1.0.5,,kinetix-default-token-list,v1.0.5,N/A
,kinvey-cli-wrapper@v0.3.1,,kinvey-cli-wrapper,v0.3.1,N/A
,kinvey-flex-scripts@v0.5.1,,kinvey-flex-scripts,v0.5.1,N/A
,kns-error-code@v1.0.8,,kns-error-code,v1.0.8,N/A
25-Nov,korea-administrative-area-geo-json-util@v1.0.7,,korea-administrative-area-geo-json-util,v1.0.7,NEW FINDING
25-Nov,lite-serper-mcp-server@v0.2.2,,lite-serper-mcp-server,v0.2.2,NEW FINDING
,lui-vue-test@v0.70.9,,lui-vue-test,v0.70.9,N/A
25-Nov,luno-api@v1.2.3,,luno-api,v1.2.3,NEW FINDING
,m25-transaction-utils@v1.1.16,,m25-transaction-utils,v1.1.16,N/A
25-Nov,manual-billing-system-miniapp-api@v1.3.1,,manual-billing-system-miniapp-api,v1.3.1,NEW FINDING
25-Nov,medusa-plugin-announcement@v0.0.3,,medusa-plugin-announcement,v0.0.3,NEW FINDING
25-Nov,medusa-plugin-logs@v0.0.17,,medusa-plugin-logs,v0.0.17,NEW FINDING
25-Nov,medusa-plugin-momo@v0.0.68,,medusa-plugin-momo,v0.0.68,NEW FINDING
25-Nov,medusa-plugin-product-reviews-kvy@v0.0.4,,medusa-plugin-product-reviews-kvy,v0.0.4,NEW FINDING
25-Nov,medusa-plugin-zalopay@v0.0.40,,medusa-plugin-zalopay,v0.0.40,NEW FINDING
,mod10-check-digit@v1.0.1,,mod10-check-digit,v1.0.1,N/A
25-Nov,mon-package-react-typescript@v1.0.1,,mon-package-react-typescript,v1.0.1,NEW FINDING
,my-saeed-lib@v0.1.1,,my-saeed-lib,v0.1.1,N/A
25-Nov,n8n-nodes-tmdb@v0.5.1,,n8n-nodes-tmdb,v0.5.1,NEW FINDING
,n8n-nodes-vercel-ai-sdk@v0.1.7,,n8n-nodes-vercel-ai-sdk,v0.1.7,N/A
25-Nov,n8n-nodes-viral-app@v0.2.5,,n8n-nodes-viral-app,v0.2.5,NEW FINDING
,ngx-useful-swiper-prosenjit@v9.0.2,,ngx-useful-swiper-prosenjit,v9.0.2,N/A
,ngx-wooapi@v12.0.1,,ngx-wooapi,v12.0.1,N/A
,nitro-graphql@v1.5.12,,nitro-graphql,v1.5.12,N/A
,nitro-kutu@v0.1.1,,nitro-kutu,v0.1.1,N/A
,nitrodeploy@v1.0.8,,nitrodeploy,v1.0.8,N/A
,nitroping@v0.1.1,,nitroping,v0.1.1,N/A
,nuxt-keycloak@v0.2.2,,nuxt-keycloak,v0.2.2,N/A
25-Nov,okta-react-router-6@v5.0.1,,okta-react-router-6,v5.0.1,NEW FINDING
25-Nov,open2internet@v0.1.1,,open2internet,v0.1.1,NEW FINDING
25-Nov,orbit-boxicons@v2.1.3,,orbit-boxicons,v2.1.3,NEW FINDING
25-Nov,orbit-nebula-draw-tools@v1.0.10,,orbit-nebula-draw-tools,v1.0.10,NEW FINDING
25-Nov,orbit-nebula-editor@v1.0.2,,orbit-nebula-editor,v1.0.2,NEW FINDING
25-Nov,orbit-soap@v0.43.13,,orbit-soap,v0.43.13,NEW FINDING
,orchestrix@v12.1.2,,orchestrix,v12.1.2,N/A
,package-tester@v1.0.1,,package-tester,v1.0.1,N/A
,pdf-annotation@v0.0.2,,pdf-annotation,v0.0.2,N/A
,pergel@v0.13.2,,pergel,v0.13.2,N/A
,pergeltest@v0.0.25,,pergeltest,v0.0.25,N/A
25-Nov,piclite@v1.0.1,,piclite,v1.0.1,NEW FINDING
,pkg-readme@v1.1.1,,pkg-readme,v1.1.1,N/A
